strategy,regime_mode,add_policy,max_hold,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
V032|ASC|5M|1T,FAST,DIRECT,26,018|018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|7T|1965|1968|1970,2024-12-13 01:00:00+00:00,5000000,1,1018204.0468000002,25835.014188681154,134985.82278141822,134985.82278141822,138400.0,138500.0,3514.1772185817827,137800.0,7,0,969645.425,941759.98,969500.0,943600.0,286.965,1698.48,False,False,1972,15,135500.0,0.8821410552684271,-0.8821410552684271,141600.0,0.05218676709159813,56,False,2024-12-17 03:00:00+00:00,134985.82278141822,stop,LOSS,-27885.445000000065,1,"[{""time"": ""2024-12-13 01:00:00+00:00"", ""raw_price"": 138400.0, ""price"": 138500.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-12-17 03:00:00+00:00"", ""raw_price"": 134985.82278141822, ""price"": 134800.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 141.54, ""stt"": 283.08, ""rural_tax"": 1415.4}]"
V032|ASC|5M|1T,FAST,DIRECT,26,033|096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|2T|2279|2283|2284,2025-03-07 04:00:00+00:00,5000000,1,1012626.9578000002,24928.680603418612,123580.92065086326,133005.62509370517,126600.0,126700.0,3119.0793491367367,126100.0,2,0,887033.035,960213.03,886900.0,961800.0,277.30499999999995,1442.7,False,False,2286,26,137500.0,4.328200244003532,-0.06412148509634862,140200.0,0.05131508492364368,52,True,2025-03-13 05:00:00+00:00,137500.0,time,TIME,73179.995,1,"[{""time"": ""2025-03-07 04:00:00+00:00"", ""raw_price"": 126600.0, ""price"": 126700.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-13 05:00:00+00:00"", ""raw_price"": 137500.0, ""price"": 137400.0, ""shares"": 7, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 144.26999999999998, ""stt"": 0.0, ""rural_tax"": 1442.7}]"
V032|ASC|5M|1T,FAST,DIRECT,26,039|373220.KS,373220,KOSPI,LG에너지솔루션,KRLEVEL_RR|373220|2T|2336|2338|2339,2025-03-20 05:00:00+00:00,5000000,1,1027262.9568000003,33153.243640035886,324188.4190451011,324188.4190451011,334500.0,335000.0,10811.580954898905,332500.0,2,0,1005150.75,968898.675,1005000.0,970500.0,296.325,1455.75,False,False,2341,2,334000.0,0.092493410924041,-0.13874011638606148,336000.0,0.06,50,False,2025-03-21 00:00:00+00:00,324188.4190451011,stop,LOSS,-36252.07499999995,1,"[{""time"": ""2025-03-20 05:00:00+00:00"", ""raw_price"": 334500.0, ""price"": 335000.0, ""shares"": 3, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-21 00:00:00+00:00"", ""raw_price"": 324188.4190451011, ""price"": 323500.0, ""shares"": 3, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 145.575, ""stt"": 0.0, ""rural_tax"": 1455.75}]"
V032|ASC|5M|1T,FAST,DIRECT,26,018|018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|2541|2543|2545,2025-05-13 01:00:00+00:00,5000000,1,1020012.5418000002,25450.485843279144,126853.8553963586,130100.0,130000.0,130100.0,3246.144603641398,129450.0,2,0,910836.605,927367.3150000001,910700.0,928900.0,275.93999999999994,1393.3500000000001,False,False,2547,26,132800.0,1.047396347096187,-0.5545039484626872,133500.0,0.03951363036844529,56,True,2025-05-19 02:00:00+00:00,132800.0,time,TIME,16530.71000000008,1,"[{""time"": ""2025-05-13 01:00:00+00:00"", ""raw_price"": 130000.0, ""price"": 130100.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-19 02:00:00+00:00"", ""raw_price"": 132800.0, ""price"": 132700.0, ""shares"": 7, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 139.33499999999998, ""stt"": 0.0, ""rural_tax"": 1393.3500000000001}]"
V032|ASC|5M|1T,FAST,DIRECT,26,010|009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|4T|2613|2619|2620,2025-05-29 04:00:00+00:00,5000000,1,1023318.6838000002,46429.217380857226,118087.58005601457,127108.58862809255,123600.0,123700.0,5612.419943985427,123300.0,4,0,989748.44,1050264.2,989600.0,1052000.0,306.24,1578.0,False,False,2622,26,131600.0,1.7104921042638441,-0.6236169130128598,133300.0,0.046447197088577995,59,True,2025-06-05 05:00:00+00:00,131600.0,time,TIME,60515.76000000001,1,"[{""time"": ""2025-05-29 04:00:00+00:00"", ""raw_price"": 123600.0, ""price"": 123700.0, ""shares"": 8, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-05 05:00:00+00:00"", ""raw_price"": 131600.0, ""price"": 131500.0, ""shares"": 8, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 157.79999999999998, ""stt"": 0.0, ""rural_tax"": 1578.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,031|068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2657|2663|2665,2025-06-12 01:00:00+00:00,5000000,1,1035421.8358000001,26079.830659136747,150316.06617844626,150316.06617844626,154095.25,154200.0,3883.9338215537427,153523.8203125,2,0,925338.78,923074.41,925200.0,924600.0,277.47,1386.9,False,False,2667,26,154285.71875,0.8803091548640821,-0.6645203660981809,157619.0625,0.043162746976940634,58,False,2025-06-18 02:00:00+00:00,154285.71875,time,TIME,-2264.3699999999953,1,"[{""time"": ""2025-06-12 01:00:00+00:00"", ""raw_price"": 154095.25, ""price"": 154200.0, ""shares"": 6, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-18 02:00:00+00:00"", ""raw_price"": 154285.71875, ""price"": 154100.0, ""shares"": 6, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 138.69, ""stt"": 0.0, ""rural_tax"": 1386.9}]"
V032|ASC|5M|1T,FAST,DIRECT,26,013|010950.KS,010950,KOSPI,S-Oil,KRLEVEL_RR|010950|3T|2780|2782|2783,2025-07-09 05:00:00+00:00,5000000,1,1034968.9618000002,43260.12444083168,60845.79682736065,60845.79682736065,63400.0,63500.0,2654.203172639347,63100.0,3,0,1016152.4,1009531.5199999999,1016000.0,1011200.0,304.0799999999999,1516.8,False,False,2785,26,63300.0,0.3767609090021534,-0.30140872720172274,64500.0,0.03690675522055406,42,False,2025-07-16 00:00:00+00:00,63300.0,time,TIME,-6620.880000000121,1,"[{""time"": ""2025-07-09 05:00:00+00:00"", ""raw_price"": 63400.0, ""price"": 63500.0, ""shares"": 16, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-07-16 00:00:00+00:00"", ""raw_price"": 63300.0, ""price"": 63200.0, ""shares"": 16, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 151.67999999999998, ""stt"": 0.0, ""rural_tax"": 1516.8}]"
V032|ASC|5M|1T,FAST,DIRECT,26,003|003490.KS,003490,KOSPI,대한항공,KRLEVEL_RR|003490|2T|2778|2782|2784,2025-07-10 00:00:00+00:00,5000000,1,1034618.4818000001,28279.36619671762,23295.371426931157,25588.92678182384,23900.0,23950.0,654.6285730688433,23775.0,2,0,1030004.4775,1120448.205,1029850.0,1122300.0,322.8225,1683.45,False,False,2786,26,26150.0,4.277234626154244,-0.22913756925826306,26750.0,0.04340460628695921,50,True,2025-07-16 01:00:00+00:00,26150.0,time,TIME,90443.72750000004,1,"[{""time"": ""2025-07-10 00:00:00+00:00"", ""raw_price"": 23900.0, ""price"": 23950.0, ""shares"": 43, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-07-16 01:00:00+00:00"", ""raw_price"": 26150.0, ""price"": 26100.0, ""shares"": 43, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 168.345, ""stt"": 0.0, ""rural_tax"": 1683.45}]"
V032|ASC|5M|1T,FAST,DIRECT,26,002|000810.KS,000810,KOSPI,삼성화재,KRLEVEL_RR|000810|2T|2895|2897|2898,2025-08-06 02:00:00+00:00,5000000,1,947233.8883383509,52586.67656500001,410850.5216215364,410850.5216215364,434500.0,435000.0,24149.478378463595,432500.0,2,0,870130.5,876551.3,870000.0,878000.0,262.2,1317.0,False,False,2902,26,439500.0,0.47620076176285664,-0.12422628567726696,446500.0,0.03848503001045374,56,False,2025-08-12 03:00:00+00:00,439500.0,time,TIME,6420.800000000047,1,"[{""time"": ""2025-08-06 02:00:00+00:00"", ""raw_price"": 434500.0, ""price"": 435000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-08-12 03:00:00+00:00"", ""raw_price"": 439500.0, ""price"": 439000.0, ""shares"": 2, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 131.7, ""stt"": 0.0, ""rural_tax"": 1317.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,004|003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|3T|3016|3017|3019,2025-09-04 01:00:00+00:00,5000000,1,1007517.6220631337,52650.88456500001,71364.9704571658,71364.9704571658,75200.0,75300.0,3935.029542834207,75000.0,3,0,979046.835,1003241.915,978900.0,1004900.0,297.56999999999994,1507.3500000000001,False,False,3021,26,77400.0,0.6607320152741086,-0.10165107927293979,77900.0,0.04128424835419368,48,False,2025-09-10 02:00:00+00:00,77400.0,time,TIME,24195.080000000075,1,"[{""time"": ""2025-09-04 01:00:00+00:00"", ""raw_price"": 75200.0, ""price"": 75300.0, ""shares"": 13, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-09-10 02:00:00+00:00"", ""raw_price"": 77400.0, ""price"": 77300.0, ""shares"": 13, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 150.73499999999999, ""stt"": 0.0, ""rural_tax"": 1507.3500000000001}]"
V032|ASC|5M|1T,FAST,DIRECT,26,032|086790.KS,086790,KOSPI,하나금융지주,KRLEVEL_RR|086790|2T|3201|3205|3206,2025-10-24 03:00:00+00:00,5000000,1,1057856.7073000001,15975.874591689746,86867.99337824926,88200.0,88100.0,88200.0,1332.006621750741,88000.0,2,0,970345.53,967500.985,970200.0,969100.0,290.895,1453.65,False,False,3209,5,89100.0,1.6516434408624787,-0.4504482111443124,90400.0,0.036519871106337275,51,True,2025-10-27 01:00:00+00:00,88200.0,stop,BE_OR_WIN,-2844.545000000042,1,"[{""time"": ""2025-10-24 03:00:00+00:00"", ""raw_price"": 88100.0, ""price"": 88200.0, ""shares"": 11, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-10-27 01:00:00+00:00"", ""raw_price"": 88200.0, ""price"": 88100.0, ""shares"": 11, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 145.36499999999998, ""stt"": 0.0, ""rural_tax"": 1453.65}]"
V032|ASC|5M|1T,FAST,DIRECT,26,009|006400.KS,006400,KOSPI,삼성SDI,KRLEVEL_RR|006400|2T|3624|3627|3628,2026-02-05 01:00:00+00:00,5000000,1,830090.7603259395,52864.38991500001,367971.7666674939,367971.7666674939,392500.0,393000.0,25028.23333250609,390000.0,2,0,786117.9,732421.9,786000.0,734000.0,228.0,1468.0,False,False,3630,6,370500.0,0.2597067045702323,-0.5194134091404646,399500.0,0.06,58,False,2026-02-06 00:00:00+00:00,367971.7666674939,stop,LOSS,-53696.0,1,"[{""time"": ""2026-02-05 01:00:00+00:00"", ""raw_price"": 392500.0, ""price"": 393000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-06 00:00:00+00:00"", ""raw_price"": 367971.7666674939, ""price"": 367000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 110.1, ""stt"": 367.0, ""rural_tax"": 1101.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,023|034730.KS,034730,KOSPI,SK,KRLEVEL_RR|034730|2T|3645|3651|3652,2026-02-11 01:00:00+00:00,5000000,1,664962.4435303259,52327.42991500001,304952.8458029749,359080.0,330500.0,331000.0,26047.154197025113,329500.0,2,0,662099.3,748387.5,662000.0,750000.0,211.79999999999998,1500.0,False,False,3654,26,375500.0,1.9579874106102844,-0.11517573003589908,382000.0,0.06,54,True,2026-02-20 02:00:00+00:00,375500.0,time,TIME,86288.19999999995,1,"[{""time"": ""2026-02-11 01:00:00+00:00"", ""raw_price"": 330500.0, ""price"": 331000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-20 02:00:00+00:00"", ""raw_price"": 375500.0, ""price"": 375000.0, ""shares"": 2, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 112.49999999999999, ""stt"": 375.0, ""rural_tax"": 1125.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,015|012330.KS,012330,KOSPI,현대모비스,KRLEVEL_RR|012330|5T|3683|3687|3689,2026-02-24 02:00:00+00:00,5000000,1,1063806.2383,44342.449019787484,431721.88744132855,492560.0,450000.0,450500.0,18778.112558671448,446500.0,5,0,901135.15,981884.4,901000.0,984000.0,282.75,1968.0,False,False,3691,18,501000.0,3.9141314000729435,-0.07988023265454987,524000.0,0.06,58,True,2026-02-27 01:00:00+00:00,492560.0,stop,BE_OR_WIN,80749.25,1,"[{""time"": ""2026-02-24 02:00:00+00:00"", ""raw_price"": 450000.0, ""price"": 450500.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-27 01:00:00+00:00"", ""raw_price"": 492560.0, ""price"": 492000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 147.6, ""stt"": 492.0, ""rural_tax"": 1476.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,009|006400.KS,006400,KOSPI,삼성SDI,KRLEVEL_RR|006400|4T|3899|3901|3902,2026-04-15 05:00:00+00:00,5000000,1,1079956.0883000002,22422.47256864395,464158.6257879544,644840.0,473500.0,474000.0,9841.374212045572,471500.0,4,0,948142.2,1283235.1,948000.0,1286000.0,335.09999999999997,2572.0,False,False,3904,26,657000.0,21.541707025073574,-0.7112827791297878,686000.0,0.06,62,True,2026-04-23 00:00:00+00:00,644840.0,stop,BE_OR_WIN,335092.90000000014,1,"[{""time"": ""2026-04-15 05:00:00+00:00"", ""raw_price"": 473500.0, ""price"": 474000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-04-23 00:00:00+00:00"", ""raw_price"": 644840.0, ""price"": 643000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 192.89999999999998, ""stt"": 643.0, ""rural_tax"": 1929.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,008|005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|3917|3919|3921,2026-04-22 00:00:00+00:00,5000000,1,1164727.6483000002,50973.594234868375,209415.59874213542,219000.0,218500.0,219000.0,9584.401257864578,217750.0,2,0,1095164.25,1090151.125,1095000.0,1092500.0,328.12499999999994,2185.0,False,False,3923,10,221250.0,1.0955300928562561,-0.3651766976187521,229500.0,0.04896941102461271,59,True,2026-04-23 03:00:00+00:00,219000.0,stop,BE_OR_WIN,-5013.125,1,"[{""time"": ""2026-04-22 00:00:00+00:00"", ""raw_price"": 218500.0, ""price"": 219000.0, ""shares"": 5, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-04-23 03:00:00+00:00"", ""raw_price"": 219000.0, ""price"": 218500.0, ""shares"": 5, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 163.87499999999997, ""stt"": 546.25, ""rural_tax"": 1638.75}]"
