strategy,regime_mode,add_policy,max_hold,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
V032|ASC|5M|1T,FAST,DIRECT,26,006|005380.KS,005380,KOSPI,현대차,KRLEVEL_RR|005380|3T|1894|1896|1898,2024-11-27 01:00:00+00:00,5000000,1,1016218.9956000003,39430.64020527772,213866.7059131341,213866.7059131341,222000.0,222500.0,8633.294086865906,220500.0,3,0,890133.5,860319.1,890000.0,862000.0,262.79999999999995,1551.6,False,False,1900,26,216000.0,0.4054072483554866,-0.926645139098255,226000.0,0.06,44,False,2024-12-03 02:00:00+00:00,216000.0,time,TIME,-29814.400000000023,1,"[{""time"": ""2024-11-27 01:00:00+00:00"", ""raw_price"": 222000.0, ""price"": 222500.0, ""shares"": 4, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-12-03 02:00:00+00:00"", ""raw_price"": 216000.0, ""price"": 215500.0, ""shares"": 4, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 129.29999999999998, ""stt"": 258.59999999999997, ""rural_tax"": 1293.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,018|018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|7T|1965|1968|1970,2024-12-13 01:00:00+00:00,5000000,1,1010256.1156000001,25633.35038179373,134985.8227799295,134985.8227799295,138400.0,138500.0,3514.177220070502,137800.0,7,0,969645.425,941759.98,969500.0,943600.0,286.965,1698.48,False,False,1972,15,135500.0,0.8821410548947237,-0.8821410548947237,141600.0,0.052066643107358396,56,False,2024-12-17 03:00:00+00:00,134985.8227799295,stop,LOSS,-27885.445000000065,1,"[{""time"": ""2024-12-13 01:00:00+00:00"", ""raw_price"": 138400.0, ""price"": 138500.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-12-17 03:00:00+00:00"", ""raw_price"": 134985.8227799295, ""price"": 134800.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 141.54, ""stt"": 283.08, ""rural_tax"": 1415.4}]"
V032|ASC|5M|1T,FAST,DIRECT,26,034|096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|2T|2279|2283|2284,2025-03-07 04:00:00+00:00,5000000,1,1004679.0266000003,24739.76839997637,123580.06958114298,133005.62509370517,126600.0,126700.0,3119.930418857024,126100.0,2,0,887033.035,960213.03,886900.0,961800.0,277.30499999999995,1442.7,False,False,2286,26,137500.0,4.3270195765922495,-0.06410399372729259,140200.0,0.05131508492364368,52,True,2025-03-13 05:00:00+00:00,137500.0,time,TIME,73179.995,1,"[{""time"": ""2025-03-07 04:00:00+00:00"", ""raw_price"": 126600.0, ""price"": 126700.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-13 05:00:00+00:00"", ""raw_price"": 137500.0, ""price"": 137400.0, ""shares"": 7, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 144.26999999999998, ""stt"": 0.0, ""rural_tax"": 1442.7}]"
V032|ASC|5M|1T,FAST,DIRECT,26,042|373220.KS,373220,KOSPI,LG에너지솔루션,KRLEVEL_RR|373220|2T|2336|2338|2339,2025-03-20 05:00:00+00:00,5000000,1,1019315.0256000003,32903.89390791317,324186.06693483936,324186.06693483936,334500.0,335000.0,10813.933065160643,332500.0,2,0,1005150.75,968898.675,1005000.0,970500.0,296.325,1455.75,False,False,2341,2,334000.0,0.0924732929244504,-0.1387099393866756,336000.0,0.06,50,False,2025-03-21 00:00:00+00:00,324186.06693483936,stop,LOSS,-36252.07499999995,1,"[{""time"": ""2025-03-20 05:00:00+00:00"", ""raw_price"": 334500.0, ""price"": 335000.0, ""shares"": 3, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-21 00:00:00+00:00"", ""raw_price"": 324186.06693483936, ""price"": 323500.0, ""shares"": 3, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 145.575, ""stt"": 0.0, ""rural_tax"": 1455.75}]"
V032|ASC|5M|1T,FAST,DIRECT,26,018|018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|2541|2543|2545,2025-05-13 01:00:00+00:00,5000000,1,1012064.6106000002,25252.635378615974,126853.79632056276,130100.0,130000.0,130100.0,3246.2036794372398,129450.0,2,0,910836.605,927367.3150000001,910700.0,928900.0,275.93999999999994,1393.3500000000001,False,False,2547,26,132800.0,1.0473772861317878,-0.5544938573638876,133500.0,0.03951363036844529,56,True,2025-05-19 02:00:00+00:00,132800.0,time,TIME,16530.71000000008,1,"[{""time"": ""2025-05-13 01:00:00+00:00"", ""raw_price"": 130000.0, ""price"": 130100.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-19 02:00:00+00:00"", ""raw_price"": 132800.0, ""price"": 132700.0, ""shares"": 7, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 139.33499999999998, ""stt"": 0.0, ""rural_tax"": 1393.3500000000001}]"
V032|ASC|5M|1T,FAST,DIRECT,26,010|009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|4T|2613|2619|2620,2025-05-29 04:00:00+00:00,5000000,1,1015370.7526000002,46068.628656598325,118087.57778847883,127108.58862809255,123600.0,123700.0,5612.422211521174,123300.0,4,0,989748.44,1050264.2,989600.0,1052000.0,306.24,1578.0,False,False,2622,26,131600.0,1.7104914131893232,-0.6236166610586075,133300.0,0.046447197088577995,59,True,2025-06-05 05:00:00+00:00,131600.0,time,TIME,60515.76000000001,1,"[{""time"": ""2025-05-29 04:00:00+00:00"", ""raw_price"": 123600.0, ""price"": 123700.0, ""shares"": 8, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-05 05:00:00+00:00"", ""raw_price"": 131600.0, ""price"": 131500.0, ""shares"": 8, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 157.79999999999998, ""stt"": 0.0, ""rural_tax"": 1578.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,032|068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2657|2663|2665,2025-06-12 01:00:00+00:00,5000000,1,1027473.9046000002,25902.306149817196,150312.6646716573,150312.6646716573,154095.25,154200.0,3887.335328342713,153523.8203125,2,0,925338.78,923074.41,925200.0,924600.0,277.47,1386.9,False,False,2667,26,154285.71875,0.8795388643401773,-0.663938895670299,157619.0625,0.043162746976940634,58,False,2025-06-18 02:00:00+00:00,154285.71875,time,TIME,-2264.3699999999953,1,"[{""time"": ""2025-06-12 01:00:00+00:00"", ""raw_price"": 154095.25, ""price"": 154200.0, ""shares"": 6, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-18 02:00:00+00:00"", ""raw_price"": 154285.71875, ""price"": 154100.0, ""shares"": 6, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 138.69, ""stt"": 0.0, ""rural_tax"": 1386.9}]"
V032|ASC|5M|1T,FAST,DIRECT,26,002|000810.KS,000810,KOSPI,삼성화재,KRLEVEL_RR|000810|2T|2895|2897|2898,2025-08-06 02:00:00+00:00,5000000,1,924976.807563898,51351.05153000001,410850.5216207738,410850.5216207738,434500.0,435000.0,24149.478379226173,432500.0,2,0,870130.5,876551.3,870000.0,878000.0,262.2,1317.0,False,False,2902,26,439500.0,0.47620076174781945,-0.1242262856733442,446500.0,0.03848503001045374,56,False,2025-08-12 03:00:00+00:00,439500.0,time,TIME,6420.800000000047,1,"[{""time"": ""2025-08-06 02:00:00+00:00"", ""raw_price"": 434500.0, ""price"": 435000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-08-12 03:00:00+00:00"", ""raw_price"": 439500.0, ""price"": 439000.0, ""shares"": 2, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 131.7, ""stt"": 0.0, ""rural_tax"": 1317.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,004|003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|3T|3016|3017|3019,2025-09-04 01:00:00+00:00,5000000,1,983872.9291522607,51415.25953000001,71364.97045716576,71364.97045716576,75200.0,75300.0,3935.029542834236,75000.0,3,0,979046.835,1003241.915,978900.0,1004900.0,297.56999999999994,1507.3500000000001,False,False,3021,26,77400.0,0.6607320152741037,-0.10165107927293904,77900.0,0.04128424835419368,48,False,2025-09-10 02:00:00+00:00,77400.0,time,TIME,24195.080000000075,1,"[{""time"": ""2025-09-04 01:00:00+00:00"", ""raw_price"": 75200.0, ""price"": 75300.0, ""shares"": 13, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-09-10 02:00:00+00:00"", ""raw_price"": 77400.0, ""price"": 77300.0, ""shares"": 13, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 150.73499999999999, ""stt"": 0.0, ""rural_tax"": 1507.3500000000001}]"
V032|ASC|5M|1T,FAST,DIRECT,26,033|086790.KS,086790,KOSPI,하나금융지주,KRLEVEL_RR|086790|2T|3201|3205|3206,2025-10-24 03:00:00+00:00,5000000,1,1033144.2066000002,15603.520071368446,86867.92025594978,88200.0,88100.0,88200.0,1332.079744050221,88000.0,2,0,970345.53,967500.985,970200.0,969100.0,290.895,1453.65,False,False,3209,5,89100.0,1.6515527766459732,-0.4504234845398109,90400.0,0.03471444568868981,51,True,2025-10-27 01:00:00+00:00,88200.0,stop,BE_OR_WIN,-2844.545000000042,1,"[{""time"": ""2025-10-24 03:00:00+00:00"", ""raw_price"": 88100.0, ""price"": 88200.0, ""shares"": 11, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-10-27 01:00:00+00:00"", ""raw_price"": 88200.0, ""price"": 88100.0, ""shares"": 11, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 145.36499999999998, ""stt"": 0.0, ""rural_tax"": 1453.65}]"
V032|ASC|5M|1T,FAST,DIRECT,26,008|005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|3636|3640|3642,2026-02-10 03:00:00+00:00,5000000,1,538722.13850323,51628.76488000002,150905.03665505044,181860.8039945657,166800.0,166900.0,15994.96334494956,166550.0,2,0,500775.105,563685.465,500700.0,564900.0,159.83999999999997,1129.8,False,False,3645,26,188400.0,1.5004723350977884,-0.3063464350824652,190900.0,0.04735042433438607,54,True,2026-02-19 04:00:00+00:00,188400.0,time,TIME,62910.359999999986,1,"[{""time"": ""2026-02-10 03:00:00+00:00"", ""raw_price"": 166800.0, ""price"": 166900.0, ""shares"": 3, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-19 04:00:00+00:00"", ""raw_price"": 188400.0, ""price"": 188300.0, ""shares"": 3, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 84.735, ""stt"": 282.45, ""rural_tax"": 847.35}]"
V032|ASC|5M|1T,FAST,DIRECT,26,015|012330.KS,012330,KOSPI,현대모비스,KRLEVEL_RR|012330|5T|3678|3682|3684,2026-02-24 02:00:00+00:00,5000000,1,1045157.3696000003,43565.506472424066,431721.7171914136,492560.0,450000.0,450500.0,18778.282808586373,446500.0,5,0,901135.15,981884.4,901000.0,984000.0,282.75,1968.0,False,False,3686,18,501000.0,3.9140959133064133,-0.07987950843482476,524000.0,0.06,57,True,2026-02-27 01:00:00+00:00,492560.0,stop,BE_OR_WIN,80749.25,1,"[{""time"": ""2026-02-24 02:00:00+00:00"", ""raw_price"": 450000.0, ""price"": 450500.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-27 01:00:00+00:00"", ""raw_price"": 492560.0, ""price"": 492000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 147.6, ""stt"": 492.0, ""rural_tax"": 1476.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,009|006400.KS,006400,KOSPI,삼성SDI,KRLEVEL_RR|006400|4T|3894|3896|3897,2026-04-15 05:00:00+00:00,5000000,1,1061307.2196000002,22035.277430552844,464158.62578790466,644840.0,473500.0,474000.0,9841.37421209534,471500.0,4,0,948142.2,1283235.1,948000.0,1286000.0,335.09999999999997,2572.0,False,False,3899,26,657000.0,21.541707024964637,-0.7112827791261909,686000.0,0.06,62,True,2026-04-23 00:00:00+00:00,644840.0,stop,BE_OR_WIN,335092.90000000014,1,"[{""time"": ""2026-04-15 05:00:00+00:00"", ""raw_price"": 473500.0, ""price"": 474000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-04-23 00:00:00+00:00"", ""raw_price"": 644840.0, ""price"": 643000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 192.89999999999998, ""stt"": 643.0, ""rural_tax"": 1929.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,008|005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|3912|3914|3916,2026-04-22 00:00:00+00:00,5000000,1,1146078.7796000002,50157.437884834195,209415.59874216287,219000.0,218500.0,219000.0,9584.401257837133,217750.0,2,0,1095164.25,1090151.125,1095000.0,1092500.0,328.12499999999994,2185.0,False,False,3918,10,221250.0,1.0955300928593932,-0.36517669761979776,229500.0,0.04733435929003796,60,True,2026-04-23 03:00:00+00:00,219000.0,stop,BE_OR_WIN,-5013.125,1,"[{""time"": ""2026-04-22 00:00:00+00:00"", ""raw_price"": 218500.0, ""price"": 219000.0, ""shares"": 5, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-04-23 03:00:00+00:00"", ""raw_price"": 219000.0, ""price"": 218500.0, ""shares"": 5, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 163.87499999999997, ""stt"": 546.25, ""rural_tax"": 1638.75}]"
V032|ASC|5M|1T,FAST,DIRECT,26,029|051910.KS,051910,KOSPI,LG화학,KRLEVEL_RR|051910|2T|3978|3980|3982,2026-05-11 02:00:00+00:00,5000000,1,1127323.1746000003,48902.15207912187,411825.34046633804,411825.34046633804,430000.0,430500.0,18674.659533661965,428000.0,2,0,861129.15,820232.7,861000.0,822000.0,252.44999999999996,1644.0,False,False,3985,5,419000.0,0.0,-0.4551622472515948,430500.0,0.06,56,False,2026-05-12 00:00:00+00:00,411825.34046633804,stop,LOSS,-40896.45000000007,1,"[{""time"": ""2026-05-11 02:00:00+00:00"", ""raw_price"": 430000.0, ""price"": 430500.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-05-12 00:00:00+00:00"", ""raw_price"": 411825.34046633804, ""price"": 411000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 123.29999999999998, ""stt"": 411.0, ""rural_tax"": 1233.0}]"
V032|ASC|5M|1T,FAST,DIRECT,26,025|035420.KS,035420,KOSPI,NAVER,KRLEVEL_RR|035420|5T|4322|4323|4325,2026-08-03 01:00:00+00:00,5000000,1,864803.872656494,55957.194230000016,193606.05072219548,219960.0,206500.0,207000.0,13393.949277804524,205500.0,5,0,828124.2,874116.6,828000.0,876000.0,255.59999999999997,1752.0,False,False,4327,23,219500.0,2.0158356165154685,-0.3359726027525781,234000.0,0.06,58,True,2026-08-07 00:00:00+00:00,219500.0,gap_stop,BE_OR_WIN,45992.40000000002,1,"[{""time"": ""2026-08-03 01:00:00+00:00"", ""raw_price"": 206500.0, ""price"": 207000.0, ""shares"": 4, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-08-07 00:00:00+00:00"", ""raw_price"": 219500.0, ""price"": 219000.0, ""shares"": 4, ""reason"": ""gap_stop"", ""slippage_ticks"": 1, ""commission"": 131.39999999999998, ""stt"": 438.0, ""rural_tax"": 1314.0}]"
