version,paper_universe,setup_id,ticker,confirm_time_utc,observed_run_time_utc,theoretical_next_bar_time_utc,theoretical_next_bar_open,structural_stop,level,level_touches,breakout_i,retest_i,confirm_i,entry_i,status,note
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NVDA|3T|854|860|861,NVDA,2026-08-13 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 14:30:00+00:00,225.97000122070312,215.75109113785382,224.2100067138672,3,854,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABBV|3T|846|848|850,ABBV,2026-08-11 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 17:30:00+00:00,249.1999969482422,243.57463638446782,247.75,3,846,848,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCD|3T|846|850|852,MCD,2026-08-11 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 19:30:00+00:00,272.9200134277344,269.9565266720434,272.5,3,846,850,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CRM|2T|841|842|843,CRM,2026-08-10 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 17:30:00+00:00,198.0800018310547,182.457103537998,194.81999969482422,2,841,842,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ACN|2T|840|841|842,ACN,2026-08-10 15:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 16:30:00+00:00,179.02999877929688,157.1802887980583,176.04999542236328,2,840,841,842,843,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BAC|2T|849|852|854,BAC,2026-08-12 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 14:30:00+00:00,64.37999725341797,63.482350145450596,63.98500061035156,2,849,852,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WFC|3T|854|855|856,WFC,2026-08-12 15:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 16:30:00+00:00,88.55000305175781,87.12260951537803,88.22000122070312,3,854,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MS|2T|838|839|841,MS,2026-08-10 14:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 15:30:00+00:00,217.17999267578125,211.425457535688,215.6624984741211,2,838,839,841,842,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CVX|2T|847|851|852,CVX,2026-08-11 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 19:30:00+00:00,196.5399932861328,185.68584649807147,195.66500091552734,2,847,851,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MRK|3T|855|857|859,MRK,2026-08-12 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 19:30:00+00:00,133.8800048828125,129.4470854088454,132.69000244140625,3,855,857,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABT|3T|847|850|851,ABT,2026-08-11 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 18:30:00+00:00,109.6500015258789,106.98675748270179,109.26000213623047,3,847,850,851,852,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DHR|2T|845|850|852,DHR,2026-08-11 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 19:30:00+00:00,208.1699981689453,200.35621661021966,206.80750274658203,2,845,850,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CAT|2T|847|852|854,CAT,2026-08-12 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 14:30:00+00:00,862.25,834.4411054517109,844.5224914550781,2,847,852,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ADP|2T|860|863|864,ADP,2026-08-13 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 17:30:00+00:00,270.48199462890625,265.4298115025792,268.2850036621094,2,860,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BKNG|2T|859|863|865,BKNG,2026-08-13 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 18:30:00+00:00,212.75999450683594,207.52862953943935,211.64500427246094,2,859,863,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SBUX|5T|847|851|852,SBUX,2026-08-11 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 19:30:00+00:00,106.5,104.32145596886328,105.69000244140625,5,847,851,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LMT|2T|837|838|840,LMT,2026-08-10 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 14:30:00+00:00,602.0250244140625,575.8651202594936,585.1699829101562,2,837,838,840,841,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DE|5T|847|852|853,DE,2026-08-11 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 13:30:00+00:00,618.97998046875,601.9618225122179,615.27001953125,5,847,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GILD|5T|847|848|850,GILD,2026-08-11 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 17:30:00+00:00,136.6300048828125,131.2769839365788,134.1300048828125,5,847,848,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BLK|2T|847|852|853,BLK,2026-08-11 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 13:30:00+00:00,1157.0,1124.1815053036482,1143.2050170898438,2,847,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DIS|2T|861|864|866,DIS,2026-08-13 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 19:30:00+00:00,104.5,101.86045733158245,104.14249801635742,2,861,864,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CMCSA|2T|842|844|846,CMCSA,2026-08-10 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 13:30:00+00:00,25.100000381469727,24.93713427350904,25.005000114440918,2,842,844,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CL|6T|849|853|855,CL,2026-08-12 14:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 15:30:00+00:00,92.75,92.0579635183722,92.2400016784668,6,849,853,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMB|3T|856|860|861,KMB,2026-08-13 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 14:30:00+00:00,110.79499816894531,107.08288058355556,108.78500366210938,3,856,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SPGI|5T|861|863|864,SPGI,2026-08-13 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 17:30:00+00:00,415.989990234375,407.08313806717507,412.6199951171875,5,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ICE|3T|861|863|865,ICE,2026-08-13 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 18:30:00+00:00,152.9600067138672,149.17949412168255,151.74000549316406,3,861,863,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCO|6T|861|865|866,MCO,2026-08-13 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 19:30:00+00:00,487.510009765625,472.4347505036907,480.7799987792969,6,861,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AXP|4T|859|864|865,AXP,2026-08-13 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 18:30:00+00:00,343.57000732421875,338.09468298230007,342.26873779296875,4,859,864,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|C|4T|841|846|847,C,2026-08-11 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 14:30:00+00:00,136.00999450683594,133.7556171705314,135.06499481201172,4,841,846,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|5T|841|844|846,USB,2026-08-10 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 13:30:00+00:00,64.18000030517578,63.03386847785717,64.125,5,841,844,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|2T|858|859|860,USB,2026-08-12 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 13:30:00+00:00,65.11000061035156,64.107741306574,64.84499740600586,2,858,859,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PNC|4T|848|849|851,PNC,2026-08-11 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 18:30:00+00:00,253.25999450683594,250.30262758147182,252.5999984741211,4,848,849,851,852,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CB|3T|861|864|865,CB,2026-08-13 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 18:30:00+00:00,344.364990234375,342.6166138657634,343.55499267578125,3,861,864,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EOG|2T|842|843|844,EOG,2026-08-10 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 18:30:00+00:00,142.22999572753906,134.01190974150316,140.3799057006836,2,842,843,844,845,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MPC|2T|842|843|844,MPC,2026-08-10 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 18:30:00+00:00,316.7300109863281,295.2925964582354,312.30499267578125,2,842,843,844,845,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|VLO|4T|841|842|843,VLO,2026-08-10 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 17:30:00+00:00,313.8399963378906,290.4109822667833,310.26499938964844,4,841,842,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SO|2T|855|857|858,SO,2026-08-12 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 18:30:00+00:00,92.41999816894531,90.90094625057733,92.06499862670898,2,855,857,858,859,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AEP|2T|855|856|858,AEP,2026-08-12 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 18:30:00+00:00,124.54000091552734,122.07615166493365,123.79734802246094,2,855,856,858,859,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EMR|2T|843|845|847,EMR,2026-08-11 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 14:30:00+00:00,162.1999969482422,156.9689992487328,159.2449951171875,2,843,845,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|7T|838|839|840,FDX,2026-08-10 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 14:30:00+00:00,320.2300109863281,312.7333072941991,318.5,7,838,839,840,841,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|4T|859|860|861,FDX,2026-08-13 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 14:30:00+00:00,331.7149963378906,320.58884504584427,325.74501037597656,4,859,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CSX|2T|861|863|864,CSX,2026-08-13 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 17:30:00+00:00,50.564998626708984,49.876863104406766,50.329999923706055,2,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ADI|2T|857|859|861,ADI,2026-08-13 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 14:30:00+00:00,387.510009765625,383.82676171578294,384.26499938964844,2,857,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LRCX|5T|854|855|856,LRCX,2026-08-12 15:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 16:30:00+00:00,328.3999938964844,308.0903763588103,324.3800048828125,5,854,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ELV|4T|858|859|860,ELV,2026-08-12 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 13:30:00+00:00,400.79998779296875,385.1284115321584,395.7850036621094,4,858,859,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HCA|2T|851|856|857,HCA,2026-08-12 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 17:30:00+00:00,413.1700134277344,407.1158866954565,411.13999938964844,2,851,856,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ZTS|4T|847|851|853,ZTS,2026-08-11 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 13:30:00+00:00,74.38999938964844,71.19382566080345,75.07500076293945,4,847,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BMY|2T|842|844|845,BMY,2026-08-10 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 19:30:00+00:00,65.16999816894531,63.930005331836604,64.95249938964844,2,842,844,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KHC|3T|861|863|864,KHC,2026-08-13 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 17:30:00+00:00,25.065000534057617,24.041525764609684,25.04010009765625,3,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KR|2T|855|860|861,KR,2026-08-13 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 14:30:00+00:00,56.900001525878906,55.80577428537615,55.86000061035156,2,855,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TFC|3T|846|848|849,TFC,2026-08-11 15:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 16:30:00+00:00,52.28499984741211,51.74270452031399,51.845001220703125,3,846,848,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PRU|3T|861|863|864,PRU,2026-08-13 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 17:30:00+00:00,123.77999877929688,121.66061667602258,123.6050033569336,3,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|OXY|2T|841|842|843,OXY,2026-08-10 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 17:30:00+00:00,58.525001525878906,54.967609256652636,57.875,2,841,842,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMI|2T|847|848|849,KMI,2026-08-11 15:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 16:30:00+00:00,31.565000534057617,30.7162050192867,31.394999504089355,2,847,848,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMB|2T|844|845|846,WMB,2026-08-10 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 13:30:00+00:00,72.12999725341797,70.09784465812442,71.57999801635742,2,844,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HAL|2T|845|846|847,HAL,2026-08-11 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 14:30:00+00:00,33.810001373291016,31.698964102128024,33.61344909667969,2,845,846,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|STLD|2T|842|843|845,STLD,2026-08-10 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 19:30:00+00:00,268.4700012207031,255.19247298028492,267.09999084472656,2,842,843,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NSC|2T|861|863|865,NSC,2026-08-13 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 18:30:00+00:00,339.69000244140625,332.075175937363,338.3300018310547,2,861,863,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
